0	0.510179
1	0.509369
2	0.508621
3	0.507932
4	0.507297
5	0.506712
6	0.506174
7	0.505679
8	0.505223
9	0.504803
10	0.504418
11	0.504063
12	0.503737
13	0.503438
14	0.503162
15	0.502909
16	0.502677
17	0.502464
18	0.502268
19	0.502088
20	0.501923
21	0.501771
22	0.501632
23	0.501504
24	0.501386
25	0.501279
26	0.50118
27	0.501089
28	0.501006
29	0.500929
30	0.500859
31	0.500795
32	0.500736
33	0.500682
34	0.500632
35	0.500586
36	0.500545
37	0.500506
38	0.500471
39	0.500439
40	0.500409
41	0.500382
42	0.500357
43	0.500334
44	0.500313
45	0.500293
46	0.500276
47	0.50026
48	0.500245
49	0.500231
50	0.500218
51	0.500207
52	0.500196
53	0.500187
54	0.500178
55	0.50017
56	0.500162
57	0.500155
58	0.500149
59	0.500143
60	0.500138
61	0.500133
62	0.500128
63	0.500124
64	0.50012
65	0.500117
66	0.500114
67	0.500111
68	0.500108
69	0.500106
70	0.500103
71	0.500101
72	0.500099
73	0.500098
74	0.500096
75	0.500094
76	0.500093
77	0.500092
78	0.500091
79	0.500089
80	0.500088
81	0.500088
82	0.500087
83	0.500086
84	0.500085
85	0.500085
86	0.500084
87	0.500083
88	0.500083
89	0.500082
90	0.500082
91	0.500081
92	0.500081
93	0.500081
94	0.50008
95	0.50008
96	0.50008
97	0.50008
98	0.500079
99	0.500079
100	0.500079
101	0.500079
102	0.500078
103	0.500078
104	0.500078
105	0.500078
106	0.500078
107	0.500078
108	0.500077
109	0.500077
110	0.500077
111	0.500077
112	0.500077
113	0.500077
114	0.500077
115	0.500077
116	0.500076
117	0.500076
118	0.500076
119	0.500076
120	0.500076
121	0.500076
122	0.500076
123	0.500076
124	0.500076
125	0.500076
126	0.500076
127	0.500076
128	0.500075
129	0.500075
130	0.500075
131	0.500075
132	0.500075
133	0.500075
134	0.500075
135	0.500075
136	0.500075
137	0.500075
138	0.500075
139	0.500075
140	0.500075
141	0.500075
142	0.500075
143	0.500075
144	0.500074
145	0.500074
146	0.500074
147	0.500074
148	0.500074
149	0.500074
150	0.500074
151	0.500074
152	0.500074
153	0.500074
154	0.500074
155	0.500074
156	0.500074
157	0.500074
158	0.500074
159	0.500074
160	0.500073
161	0.500073
162	0.500073
163	0.500073
164	0.500073
165	0.500073
166	0.500073
167	0.500073
168	0.500073
169	0.500073
170	0.500073
171	0.500073
172	0.500073
173	0.500073
174	0.500073
175	0.500073
176	0.500073
177	0.500073
178	0.500072
179	0.500072
180	0.500072
181	0.500072
182	0.500072
183	0.500072
184	0.500072
185	0.500072
186	0.500072
187	0.500072
188	0.500072
189	0.500072
190	0.500072
191	0.500072
192	0.500072
193	0.500072
194	0.500072
195	0.500071
196	0.500071
197	0.500071
198	0.500071
199	0.500071
200	0.500071
201	0.500071
202	0.500071
203	0.500071
204	0.500071
205	0.500071
206	0.500071
207	0.500071
208	0.500071
209	0.500071
210	0.500071
211	0.500071
212	0.500071
213	0.50007
214	0.50007
215	0.50007
216	0.50007
217	0.50007
218	0.50007
219	0.50007
220	0.50007
221	0.50007
222	0.50007
223	0.50007
224	0.50007
225	0.50007
226	0.50007
227	0.50007
228	0.50007
229	0.50007
230	0.50007
231	0.500069
232	0.500069
233	0.500069
234	0.500069
235	0.500069
236	0.500069
237	0.500069
238	0.500069
239	0.500069
240	0.500069
241	0.500069
242	0.500069
243	0.500069
244	0.500069
245	0.500069
246	0.500069
247	0.500069
248	0.500068
249	0.500068
250	0.500068
251	0.500068
252	0.500068
253	0.500068
254	0.500068
255	0.500068
256	0.500068
257	0.500068
258	0.500068
259	0.500068
260	0.500068
261	0.500068
262	0.500068
263	0.500068
264	0.500068
265	0.500068
266	0.500067
267	0.500067
268	0.500067
269	0.500067
270	0.500067
271	0.500067
272	0.500067
273	0.500067
274	0.500067
275	0.500067
276	0.500067
277	0.500067
278	0.500067
279	0.500067
280	0.500067
281	0.500067
282	0.500067
283	0.500067
284	0.500066
285	0.500066
286	0.500066
287	0.500066
288	0.500066
289	0.500066
290	0.500066
291	0.500066
292	0.500066
293	0.500066
294	0.500066
295	0.500066
296	0.500066
297	0.500066
298	0.500066
299	0.500066
300	0.500066
301	0.500066
302	0.500065
303	0.500065
304	0.500065
305	0.500065
306	0.500065
307	0.500065
308	0.500065
309	0.500065
310	0.500065
311	0.500065
312	0.500065
313	0.500065
314	0.500065
315	0.500065
316	0.500065
317	0.500065
318	0.500065
319	0.500065
320	0.500064
321	0.500064
322	0.500064
323	0.500064
324	0.500064
325	0.500064
326	0.500064
327	0.500064
328	0.500064
329	0.500064
330	0.500064
331	0.500064
332	0.500064
333	0.500064
334	0.500064
335	0.500064
336	0.500064
337	0.500064
338	0.500063
339	0.500063
340	0.500063
341	0.500063
342	0.500063
343	0.500063
344	0.500063
345	0.500063
346	0.500063
347	0.500063
348	0.500063
349	0.500063
350	0.500063
351	0.500063
352	0.500063
353	0.500063
354	0.500063
355	0.500063
356	0.500062
357	0.500062
358	0.500062
359	0.500062
360	0.500062
361	0.500062
362	0.500062
363	0.500062
364	0.500062
365	0.500062
366	0.500062
367	0.500062
368	0.500062
369	0.500062
370	0.500062
371	0.500062
372	0.500062
373	0.500062
374	0.500061
375	0.500061
376	0.500061
377	0.500061
378	0.500061
379	0.500061
380	0.500061
381	0.500061
382	0.500061
383	0.500061
384	0.500061
385	0.500061
386	0.500061
387	0.500061
388	0.500061
389	0.500061
390	0.500061
391	0.500061
392	0.50006
393	0.50006
394	0.50006
395	0.50006
396	0.50006
397	0.50006
398	0.50006
399	0.50006
